date,player,asset,mark
2020-03-17,Alice,Metals,3.0967
2020-03-17,Alice,Metals,3.0421
2020-03-17,Alice,Software,16.818
2020-03-17,Alice,Software,16.7839
2020-03-17,Alice,Software,16.3019
2020-03-17,Alice,Software,16.814
2020-03-17,Alice,Software,16.8239
2020-03-17,Alice,StarGems,1057.6684
2020-03-17,Alice,StarGems,1058.4093
2020-03-17,Alice,StarGems,1058.689
2020-03-17,Alice,StarGems,1059.1868
2020-03-17,Alice,Uranium,562.3034
2020-03-17,Alice,Uranium,570.879
2020-03-17,Alice,Uranium,562.769
2020-03-17,Alice,Uranium,571.4403
2020-03-17,Alice,Uranium,572.2003
2020-03-17,Bob,Equipment,5.8385
2020-03-17,Bob,Equipment,5.8391
2020-03-17,Bob,Equipment,5.957
2020-03-17,Bob,Equipment,5.9673
2020-03-17,Bob,Equipment,5.8512
2020-03-17,Bob,Equipment,5.8532
2020-03-17,Bob,Equipment,5.8565
2020-03-17,Bob,Medicine,42.4619
2020-03-17,Bob,Medicine,43.3899
2020-03-17,Bob,Medicine,42.4815
2020-03-17,Bob,Medicine,42.4634
2020-03-17,Bob,Metals,3.0284
2020-03-17,Bob,Metals,3.041
2020-03-17,Bob,Metals,3.0291
2020-03-17,Bob,Metals,3.0321
2020-03-17,Bob,Software,20.4453
2020-03-17,Bob,Software,20.4369
2020-03-17,Bob,Software,20.4299
2020-03-17,Bob,Software,20.0592
2020-03-17,Bob,Software,20.071
2020-03-17,Bob,Software,20.0212
2020-03-17,Bob,StarGems,1137.9217
2020-03-17,Bob,StarGems,1137.4702
2020-03-17,Bob,StarGems,1145.2866
2020-03-17,Bob,StarGems,1147.5305
2020-03-17,Bob,Uranium,527.0671
2020-03-17,Bob,Uranium,527.3698
2020-03-17,Bob,Uranium,518.1984
2020-03-17,Bob,Uranium,517.3913
2020-03-17,Bob,Uranium,518.2452
2020-03-17,Bob,Uranium,528.3075
2020-03-17,Bob,Uranium,518.0218
2020-03-17,Charlie,Equipment,5.9628
2020-03-17,Charlie,Equipment,6.0838
2020-03-17,Charlie,Equipment,6.0683
2020-03-17,Charlie,Equipment,6.0701
2020-03-17,Charlie,Medicine,40.7261
2020-03-17,Charlie,Medicine,39.7944
2020-03-17,Charlie,Medicine,39.7815
2020-03-17,Charlie,Metals,2.4601
2020-03-17,Charlie,Metals,2.5183
2020-03-17,Charlie,Metals,2.5138
2020-03-17,Charlie,Metals,2.4603
2020-03-17,Charlie,Software,16.4803
2020-03-17,Charlie,Software,17.0104
2020-03-17,Charlie,Software,17.004
2020-03-17,Charlie,Software,16.9697
2020-03-17,Charlie,StarGems,1048.945
2020-03-17,Charlie,StarGems,1051.2583
2020-03-17,Charlie,StarGems,1054.238
2020-03-17,Charlie,StarGems,1050.7853
2020-03-17,Charlie,StarGems,1052.745
2020-03-17,Charlie,Uranium,549.3493
2020-03-17,Charlie,Uranium,550.0113
2020-03-17,Charlie,Uranium,550.2709
2020-03-17,Charlie,Uranium,548.9762
2020-03-17,Charlie,Uranium,549.3696
2020-03-17,Dana,Equipment,5.8433
2020-03-17,Dana,Equipment,5.9557
2020-03-17,Dana,Equipment,5.8509
2020-03-17,Dana,Medicine,42.3963
2020-03-17,Dana,Medicine,42.474
2020-03-17,Dana,Medicine,42.4145
2020-03-17,Dana,Medicine,42.4815
2020-03-17,Dana,Medicine,43.5139
2020-03-17,Dana,Metals,3.0288
2020-03-17,Dana,Metals,3.0322
2020-03-17,Dana,Metals,2.9785
2020-03-17,Dana,Metals,2.9807
2020-03-17,Dana,Metals,3.0388
2020-03-17,Dana,Metals,3.0329
2020-03-17,Dana,Metals,2.9733
2020-03-17,Dana,Software,20.092
2020-03-17,Dana,Software,20.4146
2020-03-17,Dana,Software,20.3962
2020-03-17,Dana,StarGems,1135.1461
2020-03-17,Dana,StarGems,1137.1802
2020-03-17,Dana,StarGems,1135.7736
2020-03-17,Dana,Uranium,528.5449
2020-03-17,Dana,Uranium,527.0238
2020-03-17,Dana,Uranium,527.0781
2020-03-17,Dana,Uranium,527.2629
2020-03-17,Dana,Uranium,526.9883
2020-03-17,Dana,Uranium,527.8031
2020-03-17,Dana,Uranium,527.0481
2020-03-17,Dana,Uranium,527.9162
2020-03-18,Alice,Equipment,7.0686
2020-03-18,Alice,Equipment,7.2443
2020-03-18,Alice,Equipment,7.253
2020-03-18,Alice,Medicine,38.7787
2020-03-18,Alice,Medicine,38.6809
2020-03-18,Alice,Medicine,38.7442
2020-03-18,Alice,Medicine,38.7338
2020-03-18,Alice,Medicine,38.6738
2020-03-18,Alice,Medicine,38.7754
2020-03-18,Alice,Metals,3.5635
2020-03-18,Alice,Metals,3.564
2020-03-18,Alice,Metals,3.4253
2020-03-18,Alice,Metals,3.4308
2020-03-18,Alice,Software,26.4296
2020-03-18,Alice,Software,26.41
2020-03-18,Alice,Software,27.2159
2020-03-18,Alice,Software,27.1878
2020-03-18,Alice,StarGems,1083.5568
2020-03-18,Alice,StarGems,1081.794
2020-03-18,Alice,StarGems,1084.2747
2020-03-18,Alice,StarGems,1045.3779
2020-03-18,Alice,Uranium,509.4363
2020-03-18,Alice,Uranium,509.1898
2020-03-18,Alice,Uranium,509.9917
2020-03-18,Alice,Uranium,508.3099
2020-03-18,Alice,Uranium,509.425
2020-03-18,Alice,Uranium,509.3172
2020-03-18,Alice,Uranium,509.2316
2020-03-18,Bob,Equipment,7.9186
2020-03-18,Bob,Equipment,7.9014
2020-03-18,Bob,Equipment,7.9239
2020-03-18,Bob,Equipment,7.932
2020-03-18,Bob,Equipment,8.028
2020-03-18,Bob,Medicine,42.0757
2020-03-18,Bob,Medicine,42.0503
2020-03-18,Bob,Medicine,41.2921
2020-03-18,Bob,Medicine,41.3099
2020-03-18,Bob,Metals,3.9501
2020-03-18,Bob,Metals,3.9517
2020-03-18,Bob,Metals,3.9486
2020-03-18,Bob,Metals,3.8602
2020-03-18,Bob,Metals,3.8522
2020-03-18,Bob,Metals,3.852
2020-03-18,Bob,Metals,3.8512
2020-03-18,Bob,Software,18.9731
2020-03-18,Bob,Software,19.0011
2020-03-18,Bob,Software,19.4452
2020-03-18,Bob,Software,19.503
2020-03-18,Bob,Software,19.4845
2020-03-18,Bob,Software,19.5116
2020-03-18,Bob,StarGems,1355.7623
2020-03-18,Bob,StarGems,1358.8515
2020-03-18,Bob,StarGems,1312.6631
2020-03-18,Bob,StarGems,1311.1336
2020-03-18,Bob,Uranium,507.597
2020-03-18,Bob,Uranium,491.1829
2020-03-18,Bob,Uranium,492.7022
2020-03-18,Charlie,Equipment,6.402
2020-03-18,Charlie,Equipment,6.4099
2020-03-18,Charlie,Equipment,6.1735
2020-03-18,Charlie,Equipment,6.4079
2020-03-18,Charlie,Medicine,40.0946
2020-03-18,Charlie,Medicine,40.0993
2020-03-18,Charlie,Medicine,38.7385
2020-03-18,Charlie,Medicine,38.774
2020-03-18,Charlie,Metals,2.4729
2020-03-18,Charlie,Metals,2.4219
2020-03-18,Charlie,Metals,2.4722
2020-03-18,Charlie,Metals,2.42
2020-03-18,Charlie,Metals,2.4738
2020-03-18,Charlie,Software,16.1523
2020-03-18,Charlie,Software,16.5297
2020-03-18,Charlie,Software,16.5241
2020-03-18,Charlie,StarGems,1039.7274
2020-03-18,Charlie,StarGems,1041.8366
2020-03-18,Charlie,StarGems,1041.1174
2020-03-18,Charlie,StarGems,1042.6344
2020-03-18,Charlie,Uranium,526.6157
2020-03-18,Charlie,Uranium,527.0955
2020-03-18,Charlie,Uranium,538.2013
2020-03-18,Charlie,Uranium,538.7528
2020-03-18,Charlie,Uranium,539.7227
2020-03-18,Charlie,Uranium,527.7085
2020-03-18,Dana,Equipment,6.0587
2020-03-18,Dana,Equipment,5.8701
2020-03-18,Dana,Equipment,5.8661
2020-03-18,Dana,Equipment,5.864
2020-03-18,Dana,Equipment,6.0636
2020-03-18,Dana,Medicine,43.4734
2020-03-18,Dana,Medicine,43.5538
2020-03-18,Dana,Medicine,43.5827
2020-03-18,Dana,Medicine,42.7655
2020-03-18,Dana,Medicine,42.6968
2020-03-18,Dana,Medicine,43.4738
2020-03-18,Dana,Medicine,43.5258
2020-03-18,Dana,Metals,3.0483
2020-03-18,Dana,Metals,2.9663
2020-03-18,Dana,Metals,2.9765
2020-03-18,Dana,Software,20.5318
2020-03-18,Dana,Software,20.0986
2020-03-18,Dana,Software,20.0604
2020-03-18,Dana,Software,20.066
2020-03-18,Dana,StarGems,1155.1429
2020-03-18,Dana,StarGems,1197.44
2020-03-18,Dana,StarGems,1196.7293
2020-03-18,Dana,Uranium,513.4468
2020-03-19,Alice,Equipment,7.0825
2020-03-19,Alice,Equipment,7.076
2020-03-19,Alice,Equipment,7.0779
2020-03-19,Alice,Equipment,6.9307
2020-03-19,Alice,Equipment,7.0689
2020-03-19,Alice,Medicine,35.0195
2020-03-19,Alice,Medicine,34.4262
2020-03-19,Alice,Medicine,34.4761
2020-03-19,Alice,Medicine,34.4597
2020-03-19,Alice,Medicine,35.0657
2020-03-19,Alice,Medicine,34.4279
2020-03-19,Alice,Metals,2.9556
2020-03-19,Alice,Metals,2.984
2020-03-19,Alice,Metals,2.9888
2020-03-19,Alice,Metals,2.987
2020-03-19,Alice,Metals,2.986
2020-03-19,Alice,Metals,2.9875
2020-03-19,Alice,Software,23.923
2020-03-19,Alice,Software,23.7893
2020-03-19,Alice,Software,23.9095
2020-03-19,Alice,StarGems,992.976
2020-03-19,Alice,StarGems,1016.7569
2020-03-19,Alice,StarGems,993.4524
2020-03-19,Alice,Uranium,483.1679
2020-03-19,Alice,Uranium,494.0815
2020-03-19,Alice,Uranium,482.7879
2020-03-19,Bob,Equipment,7.5815
2020-03-19,Bob,Equipment,7.5989
2020-03-19,Bob,Equipment,7.5817
2020-03-19,Bob,Equipment,7.3833
2020-03-19,Bob,Equipment,7.3879
2020-03-19,Bob,Equipment,7.5893
2020-03-19,Bob,Medicine,41.705
2020-03-19,Bob,Medicine,41.6078
2020-03-19,Bob,Medicine,40.7943
2020-03-19,Bob,Medicine,41.6839
2020-03-19,Bob,Medicine,41.6161
2020-03-19,Bob,Medicine,41.4987
2020-03-19,Bob,Metals,3.509
2020-03-19,Bob,Metals,3.5146
2020-03-19,Bob,Metals,3.5147
2020-03-19,Bob,Metals,3.4147
2020-03-19,Bob,Software,24.3705
2020-03-19,Bob,Software,24.3608
2020-03-19,Bob,Software,24.3409
2020-03-19,Bob,StarGems,1109.0903
2020-03-19,Bob,StarGems,1088.7411
2020-03-19,Bob,StarGems,1109.662
2020-03-19,Bob,StarGems,1089.2177
2020-03-19,Bob,StarGems,1089.1382
2020-03-19,Bob,Uranium,543.5818
2020-03-19,Bob,Uranium,545.622
2020-03-19,Bob,Uranium,556.4766
2020-03-19,Bob,Uranium,557.3373
2020-03-19,Charlie,Equipment,6.4185
2020-03-19,Charlie,Equipment,6.2701
2020-03-19,Charlie,Equipment,6.4197
2020-03-19,Charlie,Equipment,6.4298
2020-03-19,Charlie,Medicine,38.2199
2020-03-19,Charlie,Medicine,39.6278
2020-03-19,Charlie,Medicine,39.669
2020-03-19,Charlie,Metals,2.52
2020-03-19,Charlie,Metals,2.451
2020-03-19,Charlie,Metals,2.452
2020-03-19,Charlie,Metals,2.4579
2020-03-19,Charlie,Software,16.192
2020-03-19,Charlie,Software,16.1775
2020-03-19,Charlie,Software,16.177
2020-03-19,Charlie,Software,16.1494
2020-03-19,Charlie,Software,16.1821
2020-03-19,Charlie,StarGems,1060.3839
2020-03-19,Charlie,StarGems,1057.9049
2020-03-19,Charlie,StarGems,1057.8182
2020-03-19,Charlie,Uranium,543.2079
2020-03-19,Charlie,Uranium,526.5122
2020-03-19,Charlie,Uranium,542.3519
2020-03-19,Charlie,Uranium,526.0048
2020-03-19,Charlie,Uranium,526.2361
2020-03-19,Charlie,Uranium,542.7925
2020-03-19,Dana,Equipment,5.7112
2020-03-19,Dana,Equipment,5.7024
2020-03-19,Dana,Equipment,5.7093
2020-03-19,Dana,Equipment,5.6958
2020-03-19,Dana,Equipment,5.6938
2020-03-19,Dana,Equipment,5.6962
2020-03-19,Dana,Medicine,32.7655
2020-03-19,Dana,Medicine,32.8545
2020-03-19,Dana,Medicine,32.1606
2020-03-19,Dana,Medicine,32.825
2020-03-19,Dana,Medicine,32.7644
2020-03-19,Dana,Medicine,32.2243
2020-03-19,Dana,Medicine,32.7811
2020-03-19,Dana,Metals,3.1029
2020-03-19,Dana,Metals,3.2354
2020-03-19,Dana,Metals,3.2346
2020-03-19,Dana,Metals,3.1066
2020-03-19,Dana,Software,17.33
2020-03-19,Dana,Software,17.3303
2020-03-19,Dana,Software,17.9265
2020-03-19,Dana,Software,17.3408
2020-03-19,Dana,Software,17.3509
2020-03-19,Dana,Software,17.9143
2020-03-19,Dana,StarGems,1145.6861
2020-03-19,Dana,StarGems,1147.5278
2020-03-19,Dana,StarGems,1112.3193
2020-03-19,Dana,StarGems,1111.9921
2020-03-19,Dana,StarGems,1146.1636
2020-03-19,Dana,Uranium,416.053
2020-03-19,Dana,Uranium,416.3923
2020-03-19,Dana,Uranium,415.7081
2020-03-19,Dana,Uranium,425.6433
2020-03-20,Alice,Equipment,6.9093
2020-03-20,Alice,Equipment,6.9088
2020-03-20,Alice,Equipment,6.9232
2020-03-20,Alice,Medicine,35.6017
2020-03-20,Alice,Medicine,35.5456
2020-03-20,Alice,Medicine,35.5262
2020-03-20,Alice,Medicine,35.5728
2020-03-20,Alice,Medicine,35.5064
2020-03-20,Alice,Metals,2.846
2020-03-20,Alice,Metals,2.8425
2020-03-20,Alice,Metals,2.9291
2020-03-20,Alice,Metals,2.9302
2020-03-20,Alice,Metals,2.9312
2020-03-20,Alice,Metals,2.9264
2020-03-20,Alice,Metals,2.8434
2020-03-20,Alice,Software,23.591
2020-03-20,Alice,Software,23.5871
2020-03-20,Alice,Software,23.5953
2020-03-20,Alice,Software,23.5756
2020-03-20,Alice,Software,23.6232
2020-03-20,Alice,Software,24.2725
2020-03-20,Alice,Software,24.2523
2020-03-20,Alice,StarGems,1010.1313
2020-03-20,Alice,StarGems,988.6852
2020-03-20,Alice,StarGems,1013.3311
2020-03-20,Alice,StarGems,989.5764
2020-03-20,Alice,StarGems,985.509
2020-03-20,Alice,Uranium,512.0553
2020-03-20,Alice,Uranium,509.8211
2020-03-20,Alice,Uranium,492.9955
2020-03-20,Bob,Equipment,8.4526
2020-03-20,Bob,Equipment,8.4527
2020-03-20,Bob,Equipment,8.213
2020-03-20,Bob,Equipment,8.4424
2020-03-20,Bob,Medicine,33.7795
2020-03-20,Bob,Medicine,34.3941
2020-03-20,Bob,Medicine,33.7037
2020-03-20,Bob,Medicine,33.7504
2020-03-20,Bob,Medicine,33.7933
2020-03-20,Bob,Medicine,33.6911
2020-03-20,Bob,Metals,3.3924
2020-03-20,Bob,Metals,3.3984
2020-03-20,Bob,Metals,3.3115
2020-03-20,Bob,Metals,3.309
2020-03-20,Bob,Software,23.7985
2020-03-20,Bob,Software,23.7978
2020-03-20,Bob,Software,24.8359
2020-03-20,Bob,Software,24.8254
2020-03-20,Bob,StarGems,1095.5639
2020-03-20,Bob,StarGems,1057.7774
2020-03-20,Bob,StarGems,1059.0625
2020-03-20,Bob,StarGems,1059.836
2020-03-20,Bob,Uranium,533.6851
2020-03-20,Bob,Uranium,533.6411
2020-03-20,Bob,Uranium,533.3188
2020-03-20,Bob,Uranium,532.4233
2020-03-20,Bob,Uranium,516.5278
2020-03-20,Bob,Uranium,517.5471
2020-03-20,Charlie,Equipment,6.9408
2020-03-20,Charlie,Equipment,6.9445
2020-03-20,Charlie,Equipment,6.9544
2020-03-20,Charlie,Equipment,6.868
2020-03-20,Charlie,Equipment,6.9577
2020-03-20,Charlie,Medicine,39.0793
2020-03-20,Charlie,Medicine,38.11
2020-03-20,Charlie,Medicine,38.0707
2020-03-20,Charlie,Metals,3.5825
2020-03-20,Charlie,Metals,3.5847
2020-03-20,Charlie,Metals,3.5814
2020-03-20,Charlie,Software,27.4175
2020-03-20,Charlie,Software,26.6723
2020-03-20,Charlie,Software,27.4831
2020-03-20,Charlie,Software,27.4406
2020-03-20,Charlie,StarGems,961.0334
2020-03-20,Charlie,StarGems,1001.3293
2020-03-20,Charlie,StarGems,1002.2375
2020-03-20,Charlie,Uranium,527.2931
2020-03-20,Charlie,Uranium,526.7121
2020-03-20,Charlie,Uranium,520.638
2020-03-20,Dana,Equipment,5.6544
2020-03-20,Dana,Equipment,5.6519
2020-03-20,Dana,Equipment,5.4926
2020-03-20,Dana,Equipment,5.4869
2020-03-20,Dana,Medicine,32.8126
2020-03-20,Dana,Medicine,32.8739
2020-03-20,Dana,Medicine,32.8637
2020-03-20,Dana,Medicine,32.91
2020-03-20,Dana,Medicine,32.789
2020-03-20,Dana,Medicine,32.86
2020-03-20,Dana,Medicine,32.8545
2020-03-20,Dana,Metals,3.1574
2020-03-20,Dana,Metals,3.154
2020-03-20,Dana,Metals,3.1802
2020-03-20,Dana,Metals,3.179
2020-03-20,Dana,Software,17.938
2020-03-20,Dana,Software,17.932
2020-03-20,Dana,Software,17.9514
2020-03-20,Dana,Software,17.5315
2020-03-20,Dana,Software,17.4832
2020-03-20,Dana,StarGems,1088.0932
2020-03-20,Dana,StarGems,1088.5638
2020-03-20,Dana,StarGems,1087.8471
2020-03-20,Dana,StarGems,1108.1363
2020-03-20,Dana,StarGems,1106.2252
2020-03-20,Dana,StarGems,1108.7598
2020-03-20,Dana,Uranium,431.6863
2020-03-20,Dana,Uranium,422.8337
2020-03-20,Dana,Uranium,432.0931
2020-03-21,Alice,Equipment,6.8315
2020-03-21,Alice,Equipment,6.8241
2020-03-21,Alice,Equipment,6.7583
2020-03-21,Alice,Equipment,6.827
2020-03-21,Alice,Equipment,6.8247
2020-03-21,Alice,Medicine,42.3262
2020-03-21,Alice,Medicine,42.3642
2020-03-21,Alice,Medicine,42.2695
2020-03-21,Alice,Medicine,42.3182
2020-03-21,Alice,Metals,3.4712
2020-03-21,Alice,Metals,3.4093
2020-03-21,Alice,Metals,3.4724
2020-03-21,Alice,Software,17.3004
2020-03-21,Alice,Software,17.2939
2020-03-21,Alice,Software,17.275
2020-03-21,Alice,StarGems,983.3216
2020-03-21,Alice,StarGems,981.9572
2020-03-21,Alice,StarGems,985.3958
2020-03-21,Alice,StarGems,982.7768
2020-03-21,Alice,StarGems,983.3638
2020-03-21,Alice,StarGems,1002.854
2020-03-21,Alice,StarGems,1002.1026
2020-03-21,Alice,StarGems,1001.6612
2020-03-21,Alice,Uranium,530.4418
2020-03-21,Alice,Uranium,530.5098
2020-03-21,Alice,Uranium,530.5588
2020-03-21,Alice,Uranium,517.9583
2020-03-21,Alice,Uranium,517.9378
2020-03-21,Alice,Uranium,530.6495
2020-03-21,Alice,Uranium,532.2358
2020-03-21,Bob,Equipment,6.9774
2020-03-21,Bob,Equipment,6.9851
2020-03-21,Bob,Equipment,6.9938
2020-03-21,Bob,Equipment,7.1906
2020-03-21,Bob,Equipment,7.1901
2020-03-21,Bob,Medicine,39.0984
2020-03-21,Bob,Medicine,39.253
2020-03-21,Bob,Medicine,39.8149
2020-03-21,Bob,Metals,2.8965
2020-03-21,Bob,Metals,3.0342
2020-03-21,Bob,Metals,3.0339
2020-03-21,Bob,Metals,3.0412
2020-03-21,Bob,Metals,2.8988
2020-03-21,Bob,Software,17.2715
2020-03-21,Bob,Software,17.6108
2020-03-21,Bob,Software,17.2507
2020-03-21,Bob,Software,17.2754
2020-03-21,Bob,StarGems,794.7061
2020-03-21,Bob,StarGems,795.0562
2020-03-21,Bob,Uranium,583.3084
2020-03-21,Bob,Uranium,581.2477
2020-03-21,Bob,Uranium,568.1986
2020-03-21,Bob,Uranium,568.2846
2020-03-21,Bob,Uranium,568.4406
2020-03-21,Charlie,Equipment,7.3031
2020-03-21,Charlie,Equipment,7.2897
2020-03-21,Charlie,Equipment,7.1872
2020-03-21,Charlie,Equipment,7.2999
2020-03-21,Charlie,Medicine,37.8999
2020-03-21,Charlie,Medicine,37.8633
2020-03-21,Charlie,Medicine,37.7981
2020-03-21,Charlie,Medicine,39.3013
2020-03-21,Charlie,Medicine,39.2843
2020-03-21,Charlie,Medicine,37.8968
2020-03-21,Charlie,Metals,3.4838
2020-03-21,Charlie,Metals,3.4853
2020-03-21,Charlie,Metals,3.4883
2020-03-21,Charlie,Metals,3.6064
2020-03-21,Charlie,Software,28.0802
2020-03-21,Charlie,Software,27.3354
2020-03-21,Charlie,Software,27.3042
2020-03-21,Charlie,Software,27.3122
2020-03-21,Charlie,Software,27.3751
2020-03-21,Charlie,StarGems,983.6247
2020-03-21,Charlie,StarGems,985.5746
2020-03-21,Charlie,StarGems,991.067
2020-03-21,Charlie,StarGems,986.4264
2020-03-21,Charlie,Uranium,532.6478
2020-03-21,Charlie,Uranium,532.6055
2020-03-21,Charlie,Uranium,554.5405
2020-03-21,Dana,Equipment,6.9834
2020-03-21,Dana,Equipment,6.9815
2020-03-21,Dana,Equipment,7.2085
2020-03-21,Dana,Medicine,39.1834
2020-03-21,Dana,Medicine,39.2246
2020-03-21,Dana,Medicine,39.2155
2020-03-21,Dana,Medicine,39.1296
2020-03-21,Dana,Medicine,39.178
2020-03-21,Dana,Metals,3.0367
2020-03-21,Dana,Metals,3.0353
2020-03-21,Dana,Metals,2.8989
2020-03-21,Dana,Metals,2.9018
2020-03-21,Dana,Metals,2.8987
2020-03-21,Dana,Software,17.2249
2020-03-21,Dana,Software,17.2177
2020-03-21,Dana,Software,17.2631
2020-03-21,Dana,StarGems,797.4978
2020-03-21,Dana,StarGems,794.2276
2020-03-21,Dana,StarGems,795.0252
2020-03-21,Dana,StarGems,794.3935
2020-03-21,Dana,StarGems,795.1225
2020-03-21,Dana,Uranium,567.3467
2020-03-21,Dana,Uranium,567.7365
2020-03-21,Dana,Uranium,566.8541
2020-03-21,Dana,Uranium,567.0051
2020-03-22,Alice,Equipment,7.2372
2020-03-22,Alice,Equipment,7.2306
2020-03-22,Alice,Equipment,7.2507
2020-03-22,Alice,Equipment,7.23
2020-03-22,Alice,Equipment,7.6076
2020-03-22,Alice,Equipment,7.5814
2020-03-22,Alice,Medicine,37.4283
2020-03-22,Alice,Medicine,37.4134
2020-03-22,Alice,Medicine,37.5163
2020-03-22,Alice,Metals,3.4548
2020-03-22,Alice,Metals,3.4894
2020-03-22,Alice,Metals,3.4547
2020-03-22,Alice,Metals,3.4849
2020-03-22,Alice,Metals,3.4858
2020-03-22,Alice,Metals,3.4572
2020-03-22,Alice,Metals,3.4529
2020-03-22,Alice,Software,27.5639
2020-03-22,Alice,Software,28.4199
2020-03-22,Alice,Software,27.5978
2020-03-22,Alice,Software,27.5398
2020-03-22,Alice,StarGems,997.0903
2020-03-22,Alice,StarGems,981.725
2020-03-22,Alice,StarGems,982.0149
2020-03-22,Alice,StarGems,981.2138
2020-03-22,Alice,Uranium,530.3156
2020-03-22,Alice,Uranium,529.6834
2020-03-22,Alice,Uranium,541.8637
2020-03-22,Alice,Uranium,530.1174
2020-03-22,Alice,Uranium,529.9686
2020-03-22,Alice,Uranium,540.9346
2020-03-22,Bob,Equipment,7.0078
2020-03-22,Bob,Equipment,6.8486
2020-03-22,Bob,Equipment,6.9956
2020-03-22,Bob,Equipment,6.8572
2020-03-22,Bob,Medicine,38.9604
2020-03-22,Bob,Medicine,39.9752
2020-03-22,Bob,Medicine,38.9823
2020-03-22,Bob,Medicine,38.9936
2020-03-22,Bob,Medicine,39.0459
2020-03-22,Bob,Medicine,38.9743
2020-03-22,Bob,Medicine,38.9801
2020-03-22,Bob,Metals,2.9373
2020-03-22,Bob,Metals,2.9298
2020-03-22,Bob,Metals,2.9368
2020-03-22,Bob,Metals,3.03
2020-03-22,Bob,Software,17.0677
2020-03-22,Bob,Software,17.066
2020-03-22,Bob,Software,17.5362
2020-03-22,Bob,StarGems,763.701
2020-03-22,Bob,StarGems,766.4286
2020-03-22,Bob,StarGems,763.9118
2020-03-22,Bob,StarGems,764.9796
2020-03-22,Bob,StarGems,779.7167
2020-03-22,Bob,Uranium,569.2119
2020-03-22,Bob,Uranium,569.0465
2020-03-22,Bob,Uranium,569.2691
2020-03-22,Bob,Uranium,569.1594
2020-03-22,Bob,Uranium,567.8293
2020-03-22,Charlie,Equipment,6.8058
2020-03-22,Charlie,Equipment,6.799
2020-03-22,Charlie,Equipment,6.6508
2020-03-22,Charlie,Equipment,6.7986
2020-03-22,Charlie,Equipment,6.805
2020-03-22,Charlie,Equipment,6.8078
2020-03-22,Charlie,Medicine,42.3315
2020-03-22,Charlie,Medicine,42.311
2020-03-22,Charlie,Medicine,41.5674
2020-03-22,Charlie,Medicine,41.5275
2020-03-22,Charlie,Medicine,41.6808
2020-03-22,Charlie,Medicine,41.5746
2020-03-22,Charlie,Metals,3.3675
2020-03-22,Charlie,Metals,3.3734
2020-03-22,Charlie,Software,17.5203
2020-03-22,Charlie,Software,18.0049
2020-03-22,Charlie,Software,17.4809
2020-03-22,Charlie,Software,17.4822
2020-03-22,Charlie,Software,17.4956
2020-03-22,Charlie,Software,17.5058
2020-03-22,Charlie,Software,17.4781
2020-03-22,Charlie,StarGems,978.0554
2020-03-22,Charlie,StarGems,976.0046
2020-03-22,Charlie,Uranium,518.8846
2020-03-22,Charlie,Uranium,518.2488
2020-03-22,Charlie,Uranium,541.5705
2020-03-22,Charlie,Uranium,540.6795
2020-03-22,Charlie,Uranium,540.3593
2020-03-22,Charlie,Uranium,518.1757
2020-03-22,Dana,Equipment,5.4678
2020-03-22,Dana,Equipment,5.3173
2020-03-22,Dana,Equipment,5.3083
2020-03-22,Dana,Equipment,5.3016
2020-03-22,Dana,Equipment,5.4662
2020-03-22,Dana,Medicine,33.6233
2020-03-22,Dana,Medicine,33.6269
2020-03-22,Dana,Medicine,32.6245
2020-03-22,Dana,Medicine,32.6788
2020-03-22,Dana,Medicine,32.6708
2020-03-22,Dana,Medicine,33.6612
2020-03-22,Dana,Medicine,33.6339
2020-03-22,Dana,Metals,3.1318
2020-03-22,Dana,Metals,3.128
2020-03-22,Dana,Metals,3.1326
2020-03-22,Dana,Software,16.3511
2020-03-22,Dana,Software,16.3186
2020-03-22,Dana,Software,16.8565
2020-03-22,Dana,Software,16.8139
2020-03-22,Dana,StarGems,1063.2257
2020-03-22,Dana,StarGems,1060.5902
2020-03-22,Dana,StarGems,1060.6814
2020-03-22,Dana,Uranium,440.1944
2020-03-22,Dana,Uranium,440.3326
2020-03-22,Dana,Uranium,453.1571
2020-03-23,Alice,Equipment,7.1551
2020-03-23,Alice,Equipment,7.3939
2020-03-23,Alice,Equipment,7.3907
2020-03-23,Alice,Equipment,7.39
2020-03-23,Alice,Equipment,7.3929
2020-03-23,Alice,Medicine,39.7387
2020-03-23,Alice,Medicine,39.7471
2020-03-23,Alice,Medicine,39.6773
2020-03-23,Alice,Metals,3.373
2020-03-23,Alice,Metals,3.3719
2020-03-23,Alice,Metals,3.3723
2020-03-23,Alice,Software,28.4747
2020-03-23,Alice,Software,28.3919
2020-03-23,Alice,Software,27.1641
2020-03-23,Alice,Software,27.1288
2020-03-23,Alice,Software,27.135
2020-03-23,Alice,Software,28.443
2020-03-23,Alice,StarGems,1008.7629
2020-03-23,Alice,StarGems,1008.5606
2020-03-23,Alice,Uranium,506.5393
2020-03-23,Alice,Uranium,505.2551
2020-03-23,Alice,Uranium,505.7311
2020-03-23,Alice,Uranium,505.7344
2020-03-23,Alice,Uranium,518.0078
2020-03-23,Alice,Uranium,505.2002
2020-03-23,Alice,Uranium,505.6616
2020-03-23,Alice,Uranium,505.9167
2020-03-23,Bob,Equipment,8.3433
2020-03-23,Bob,Equipment,8.3366
2020-03-23,Bob,Equipment,8.3509
2020-03-23,Bob,Medicine,41.9902
