date,player,asset,volume,price
2020-04-05,Bob,Metals,-2840,3.3361179120833424
2020-04-05,Bob,Metals,-5720,3.3446668410040217
2020-04-05,Bob,Metals,4690,3.237089944136436
2020-04-05,Bob,Software,610,17.60311925092964
2020-04-05,Bob,Software,320,17.588518967219997
2020-04-05,Bob,Software,230,17.61978895302599
2020-04-05,Bob,StarGems,10,1013.8060756865408
2020-04-05,Bob,StarGems,10,1012.5996138696705
2020-04-05,Bob,StarGems,-10,1041.377885398933
2020-04-05,Bob,StarGems,-10,1040.7616076616023
2020-04-05,Bob,Uranium,10,447.7843786505813
2020-04-05,Bob,Uranium,-30,457.93139379736766
2020-04-05,Bob,Uranium,-20,458.6565120157018
2020-04-05,Bob,Uranium,-20,457.3377260756219
2020-04-05,Bob,Uranium,-10,458.86273477317053
2020-04-05,Bob,Uranium,-10,458.60255045461395
2020-04-05,Bob,Uranium,-10,458.19535487331916
2020-04-05,Charlie,Equipment,-470,6.903060401035733
2020-04-05,Charlie,Equipment,1130,6.738186727030947
2020-04-05,Charlie,Equipment,1220,6.734934329035312
2020-04-05,Charlie,Equipment,1150,6.722631308853838
2020-04-05,Charlie,Medicine,370,35.33607074825654
2020-04-05,Charlie,Medicine,-230,37.15320325261332
2020-04-05,Charlie,Medicine,-410,37.09141376546936
2020-04-05,Charlie,Medicine,-410,37.09517760405847
2020-04-05,Charlie,Medicine,-280,37.11315831341777
2020-04-05,Charlie,Metals,-5220,3.3725039219266875
2020-04-05,Charlie,Metals,-3910,3.3759414728024946
2020-04-05,Charlie,Metals,-2680,3.371259266101604
2020-04-05,Charlie,Metals,2900,3.251988423218975
2020-04-05,Charlie,Metals,2330,3.244816825029721
2020-04-05,Charlie,Software,-80,26.975890712226857
2020-04-05,Charlie,Software,860,26.329724328008663
2020-04-05,Charlie,Software,490,26.287266629481152
2020-04-05,Charlie,Software,860,26.34104498342446
2020-04-05,Charlie,StarGems,10,979.7449335633913
2020-04-05,Charlie,StarGems,10,981.0545265029816
2020-04-05,Charlie,StarGems,10,980.6718130333404
2020-04-05,Charlie,Uranium,30,422.06285862511197
2020-04-05,Charlie,Uranium,-40,437.39444825796977
2020-04-05,Charlie,Uranium,-20,436.6410785369519
2020-04-05,Charlie,Uranium,-20,436.73891693331205
2020-04-05,Charlie,Uranium,-20,437.37419237834814
2020-04-05,Charlie,Uranium,-20,437.5440182406893
2020-04-05,Dana,Equipment,310,5.509388233942839
2020-04-05,Dana,Equipment,2090,5.520138116678646
2020-04-05,Dana,Equipment,2860,5.518032559457453
2020-04-05,Dana,Equipment,-1620,5.580830429461614
2020-04-05,Dana,Equipment,-1220,5.571958673732895
2020-04-05,Dana,Equipment,-2350,5.575673936651538
2020-04-05,Dana,Medicine,-170,34.862849006976155
2020-04-05,Dana,Medicine,-200,34.85257697944333
2020-04-05,Dana,Medicine,230,34.07709784261752
2020-04-05,Dana,Metals,-4860,3.337658778731615
2020-04-05,Dana,Metals,-3540,3.3421896444143306
2020-04-05,Dana,Metals,-4530,3.3372629171212793
2020-04-05,Dana,Metals,2330,3.238931652192281
2020-04-05,Dana,Metals,-3310,3.3365126534472034
2020-04-05,Dana,Metals,-610,3.3449404289940428
2020-04-05,Dana,Software,-490,17.99342733922897
2020-04-05,Dana,Software,-290,17.999559122537285
2020-04-05,Dana,Software,740,17.61318764956055
2020-04-05,Dana,Software,-120,17.988588449161508
2020-04-05,Dana,Software,730,17.58011417972482
2020-04-05,Dana,StarGems,-10,1042.7751861623915
2020-04-05,Dana,StarGems,10,1011.791643523994
2020-04-05,Dana,StarGems,10,1012.2948667379492
2020-04-05,Dana,StarGems,-10,1043.1485562621258
2020-04-05,Dana,StarGems,10,1012.7298062687887
2020-04-05,Dana,Uranium,20,448.0725835021418
2020-04-05,Dana,Uranium,30,448.1955441778913
2020-04-06,Alice,Equipment,-1420,6.583407675786063
2020-04-06,Alice,Equipment,1880,6.498156982411698
2020-04-06,Alice,Medicine,-240,40.23714056416149
2020-04-06,Alice,Medicine,310,39.46453743352207
2020-04-06,Alice,Medicine,-250,40.31385454550024
2020-04-06,Alice,Medicine,180,39.47271167968249
2020-04-06,Alice,Medicine,190,39.51397791030923
2020-04-06,Alice,Metals,-3460,3.7300759204960396
2020-04-06,Alice,Metals,-1900,3.7322455731321695
2020-04-06,Alice,Software,-740,17.94322782321793
2020-04-06,Alice,Software,-530,17.89943954761886
2020-04-06,Alice,Software,-980,17.917010162646562
2020-04-06,Alice,Software,500,17.227377295019338
2020-04-06,Alice,Software,240,17.234552059294394
2020-04-06,Alice,Software,490,17.230577232699144
2020-04-06,Alice,Software,-190,17.889934423715424
2020-04-06,Alice,StarGems,-10,961.2111223285905
2020-04-06,Alice,StarGems,-10,962.5177700658237
2020-04-06,Alice,StarGems,-10,961.6366877373448
2020-04-06,Alice,Uranium,-20,474.2068992322447
2020-04-06,Alice,Uranium,-30,474.3659143362887
2020-04-06,Alice,Uranium,-20,474.4812158625465
2020-04-06,Alice,Uranium,-20,473.7962910390654
2020-04-06,Alice,Uranium,-20,474.40068538279803
2020-04-06,Bob,Equipment,2860,5.6488235728552185
2020-04-06,Bob,Equipment,-2120,5.757196959776336
2020-04-06,Bob,Equipment,2470,5.648181489622997
2020-04-06,Bob,Equipment,380,5.650577568423392
2020-04-06,Bob,Equipment,1860,5.644615199108706
2020-04-06,Bob,Medicine,300,32.996951025118605
2020-04-06,Bob,Medicine,370,33.051418078510345
2020-04-06,Bob,Medicine,100,33.0285652660746
2020-04-06,Bob,Medicine,-210,33.63456895757587
2020-04-06,Bob,Medicine,-220,33.55428297653313
2020-04-06,Bob,Metals,-3000,3.2372976541881076
2020-04-06,Bob,Metals,-4160,3.236680017849912
2020-04-06,Bob,Metals,2150,3.164351627126075
2020-04-06,Bob,Metals,2790,3.1650388700901946
2020-04-06,Bob,Software,-360,18.138395046590126
2020-04-06,Bob,Software,-630,18.15027516602695
2020-04-06,Bob,Software,200,17.493230352737132
2020-04-06,Bob,Software,330,17.504069990956978
2020-04-06,Bob,Software,-630,18.129094572535475
2020-04-06,Bob,StarGems,-10,1055.9992258972939
2020-04-06,Bob,StarGems,10,1021.7714308772254
2020-04-06,Bob,StarGems,-10,1057.1674437906424
2020-04-06,Bob,StarGems,-10,1057.4789502118795
2020-04-06,Bob,StarGems,10,1022.4121129149547
2020-04-06,Bob,Uranium,30,455.17110708228364
2020-04-06,Bob,Uranium,20,454.37595978528276
2020-04-06,Bob,Uranium,-10,469.4460489342195
2020-04-06,Bob,Uranium,-20,470.18138153094515
2020-04-06,Charlie,Equipment,-1190,5.761770322263861
2020-04-06,Charlie,Equipment,-2040,5.757923617907855
2020-04-06,Charlie,Equipment,-1100,5.773854076250223
2020-04-06,Charlie,Equipment,-1210,5.762336629388132
2020-04-06,Charlie,Equipment,1910,5.6486789443000935
2020-04-06,Charlie,Equipment,800,5.650866977305347
2020-04-06,Charlie,Equipment,-1260,5.7577601563755785
2020-04-06,Charlie,Equipment,-510,5.763319757174454
2020-04-06,Charlie,Equipment,-1380,5.76380158859688
2020-04-06,Charlie,Medicine,480,32.99889197634556
2020-04-06,Charlie,Medicine,240,33.020373371818096
2020-04-06,Charlie,Metals,5200,3.1697937354954617
2020-04-06,Charlie,Metals,-2520,3.240817887325246
2020-04-06,Charlie,Metals,-4230,3.2366986092277004
2020-04-06,Charlie,Metals,-6670,3.2370813093832846
2020-04-06,Charlie,Software,500,17.497108580958255
2020-04-06,Charlie,Software,770,17.472754799425374
2020-04-06,Charlie,Software,-620,18.103775853559128
2020-04-06,Charlie,Software,-310,18.169123884110544
2020-04-06,Charlie,StarGems,20,1020.4474711418321
2020-04-06,Charlie,StarGems,20,1021.9996067679704
2020-04-06,Charlie,StarGems,10,1023.2002073976942
2020-04-06,Charlie,StarGems,-10,1058.6762041618565
2020-04-06,Charlie,StarGems,-10,1058.4315012386453
2020-04-06,Charlie,StarGems,10,1022.1865243974829
2020-04-06,Charlie,Uranium,10,455.33595606318426
2020-04-06,Charlie,Uranium,-10,469.5377146707886
2020-04-06,Charlie,Uranium,-20,470.11261869783647
2020-04-06,Charlie,Uranium,-10,470.20066681389903
2020-04-06,Dana,Equipment,-1990,7.9202747830961515
2020-04-06,Dana,Equipment,470,7.766464272269468
2020-04-06,Dana,Equipment,-870,7.911793898285342
2020-04-06,Dana,Equipment,-2410,7.921752695452374
2020-04-06,Dana,Equipment,-970,7.904641570002767
2020-04-06,Dana,Medicine,-150,44.263452354402425
2020-04-06,Dana,Medicine,-210,44.38117597518405
2020-04-06,Dana,Medicine,-110,44.32636563771223
2020-04-06,Dana,Medicine,400,43.196496492511415
2020-04-06,Dana,Medicine,-180,44.34472824889818
2020-04-06,Dana,Metals,3680,3.512656647013079
2020-04-06,Dana,Metals,-1120,3.5789451486015342
2020-04-06,Dana,Metals,1210,3.514841195157404
2020-04-06,Dana,Metals,4900,3.5146909559487445
2020-04-06,Dana,Metals,6280,3.512654804917752
2020-04-06,Dana,Software,750,24.93210641169545
2020-04-06,Dana,Software,1000,24.946702494126875
2020-04-06,Dana,Software,450,24.917471906915658
2020-04-06,Dana,Software,-450,25.841879404980357
2020-04-06,Dana,Software,-760,25.79504274667907
2020-04-06,Dana,Software,-650,25.905643352948317
2020-04-06,Dana,Software,-540,25.8106705422781
2020-04-06,Dana,Software,-720,25.85429429151104
2020-04-06,Dana,StarGems,-10,880.8860421417874
2020-04-06,Dana,StarGems,-10,879.5082796700391
2020-04-06,Dana,StarGems,10,871.4992696013827
2020-04-06,Dana,StarGems,10,871.8292455621906
2020-04-06,Dana,StarGems,-20,878.8650699090913
2020-04-06,Dana,Uranium,30,567.4103299073992
2020-04-06,Dana,Uranium,20,567.0466614786044
2020-04-06,Dana,Uranium,20,568.4442216519154
2020-04-06,Dana,Uranium,30,567.721373207546
2020-04-07,Alice,Equipment,-1620,4.693130619176154
2020-04-07,Alice,Equipment,-1570,4.697363409002133
2020-04-07,Alice,Equipment,-1930,4.699593645049157
2020-04-07,Alice,Equipment,-1870,4.693661657019366
2020-04-07,Alice,Equipment,-500,4.70117241382107
2020-04-07,Alice,Equipment,-1940,4.698483498038685
2020-04-07,Alice,Medicine,-360,56.136953455523674
2020-04-07,Alice,Medicine,-80,56.302823012846474
2020-04-07,Alice,Medicine,170,54.82263819788238
2020-04-07,Alice,Medicine,400,54.84651668765772
2020-04-07,Alice,Medicine,80,54.76659739759966
2020-04-07,Alice,Medicine,190,54.816362999235764
2020-04-07,Alice,Metals,-3200,3.2444378171718284
2020-04-07,Alice,Metals,-5730,3.2469674692572847
2020-04-07,Alice,Metals,1880,3.088728847868504
2020-04-07,Alice,Metals,4110,3.089312864454012
2020-04-07,Alice,Software,350,18.13606501918418
2020-04-07,Alice,Software,830,18.177053238137663
2020-04-07,Alice,Software,-310,18.819115732230344
2020-04-07,Alice,Software,-410,18.821620778933138
2020-04-07,Alice,Software,640,18.1480074226048
2020-04-07,Alice,Software,440,18.13939905160513
2020-04-07,Alice,StarGems,-10,1346.5260221498559
2020-04-07,Alice,StarGems,10,1313.5042798402824
2020-04-07,Alice,StarGems,10,1316.5051666747602
2020-04-07,Alice,StarGems,-10,1345.8505391673414
2020-04-07,Alice,Uranium,-30,679.6518348955477
2020-04-07,Alice,Uranium,-10,680.5624012420393
2020-04-07,Alice,Uranium,-10,680.5641102108391
2020-04-07,Alice,Uranium,30,669.237213007289
2020-04-07,Alice,Uranium,10,669.3808258564919
2020-04-07,Alice,Uranium,-40,681.0659400771243
2020-04-07,Bob,Equipment,-410,6.970223339058213
2020-04-07,Bob,Equipment,1650,6.756699483273334
2020-04-07,Bob,Equipment,990,6.757906742621562
2020-04-07,Bob,Equipment,460,6.746857554531498
2020-04-07,Bob,Equipment,2680,6.745344963545201
2020-04-07,Bob,Medicine,-140,41.413586151537416
2020-04-07,Bob,Medicine,-440,41.42793849932108
2020-04-07,Bob,Medicine,-110,41.449955177891326
2020-04-07,Bob,Metals,-5590,3.68578241702376
2020-04-07,Bob,Metals,-2140,3.689094860473776
2020-04-07,Bob,Metals,4490,3.5942255522648807
2020-04-07,Bob,Metals,2090,3.5879366264769406
2020-04-07,Bob,Software,-400,28.033575511204024
2020-04-07,Bob,Software,-310,27.994789133298575
2020-04-07,Bob,Software,-210,28.058551717136794
2020-04-07,Bob,Software,50,27.350845166341404
2020-04-07,Bob,Software,480,27.37029553721578
2020-04-07,Bob,Software,340,27.377408889195223
2020-04-07,Bob,Software,560,27.331688341918216
2020-04-07,Bob,StarGems,-10,1286.472798226781
2020-04-07,Bob,StarGems,10,1258.901449375342
2020-04-07,Bob,StarGems,10,1258.8639124189617
2020-04-07,Bob,StarGems,10,1258.9854990202232
2020-04-07,Bob,Uranium,20,531.0087971740819
2020-04-07,Bob,Uranium,-10,539.2065332366698
2020-04-07,Bob,Uranium,20,531.7121372256039
2020-04-07,Bob,Uranium,20,531.1796088297968
2020-04-07,Charlie,Equipment,1670,6.458927493527335
2020-04-07,Charlie,Equipment,660,6.45609269147234
2020-04-07,Charlie,Equipment,2790,6.463444943651149
2020-04-07,Charlie,Equipment,1620,6.455991171289971
2020-04-07,Charlie,Equipment,1200,6.4480154320652705
2020-04-07,Charlie,Equipment,-1800,6.5103433524739
2020-04-07,Charlie,Medicine,-460,40.70718962108789
2020-04-07,Charlie,Medicine,360,39.45619563710643
2020-04-07,Charlie,Medicine,-250,40.78880226901257
2020-04-07,Charlie,Medicine,-420,40.76788959694177
2020-04-07,Charlie,Medicine,170,39.43162683020805
2020-04-07,Charlie,Medicine,310,39.433766256968994
2020-04-07,Charlie,Metals,5230,3.649020708982481
2020-04-07,Charlie,Metals,-4570,3.7686571862319242
2020-04-07,Charlie,Metals,-3430,3.7651391659383706
2020-04-07,Charlie,Metals,3740,3.6459095180814125
2020-04-07,Charlie,Software,-400,17.33649132125755
2020-04-07,Charlie,Software,-530,17.33137982946981
2020-04-07,Charlie,Software,-750,17.33283263144176
2020-04-07,Charlie,Software,360,17.138726645134827
2020-04-07,Charlie,StarGems,-10,973.0595467299066
2020-04-07,Charlie,Uranium,-30,484.46868962048615
2020-04-07,Charlie,Uranium,-30,485.69282138402923
2020-04-07,Charlie,Uranium,-20,484.9531153028865
2020-04-07,Charlie,Uranium,-20,485.7876525143487
2020-04-07,Charlie,Uranium,-20,485.231308257465
2020-04-07,Dana,Equipment,-1730,8.576165820169722
2020-04-07,Dana,Equipment,-2250,8.580865378509404
2020-04-07,Dana,Equipment,-610,8.581378297056688
2020-04-07,Dana,Equipment,-1010,8.581402916523452
2020-04-07,Dana,Equipment,-240,8.564141201214918
2020-04-07,Dana,Medicine,-300,48.03809366179174
2020-04-07,Dana,Medicine,-220,48.030517360584795
2020-04-07,Dana,Medicine,-490,48.065649205899234
2020-04-07,Dana,Medicine,240,47.11941276270404
2020-04-07,Dana,Medicine,340,47.000971831455516
2020-04-07,Dana,Medicine,180,46.99625023467557
2020-04-07,Dana,Medicine,-40,48.07699143108039
2020-04-07,Dana,Medicine,-310,47.97845230501154
2020-04-07,Dana,Metals,-1070,4.506604166074934
2020-04-07,Dana,Metals,-4560,4.515638971017189
2020-04-07,Dana,Metals,2670,4.415229457939433
2020-04-07,Dana,Metals,-2940,4.50178760891932
2020-04-07,Dana,Metals,2930,4.421005342101919
2020-04-07,Dana,Software,-380,19.510206030707515
2020-04-07,Dana,Software,-200,19.52058873393505
2020-04-07,Dana,Software,-560,19.56033617302834
2020-04-07,Dana,Software,400,19.09806509913352
2020-04-07,Dana,Software,10,19.115760692855712
2020-04-07,Dana,StarGems,10,1168.0895723577341
2020-04-07,Dana,StarGems,10,1167.7505105410237
2020-04-07,Dana,Uranium,-20,540.7238310293288
2020-04-07,Dana,Uranium,-10,540.0209395370239
2020-04-08,Alice,Equipment,-1280,4.710008321069677
2020-04-08,Alice,Equipment,-800,4.703976928206799
2020-04-08,Alice,Equipment,-560,4.702429393330564
2020-04-08,Alice,Equipment,-1950,4.698983723891508
2020-04-08,Alice,Equipment,-1410,4.699886695666846
2020-04-08,Alice,Medicine,-170,57.22043577551093
2020-04-08,Alice,Medicine,180,56.35112168806208
2020-04-08,Alice,Medicine,-260,57.198870884455445
2020-04-08,Alice,Medicine,-350,57.252891822278045
2020-04-08,Alice,Medicine,270,56.399170149729734
2020-04-08,Alice,Medicine,360,56.38002323512597
2020-04-08,Alice,Metals,-980,3.148421622617488
2020-04-08,Alice,Metals,3660,3.058813116323183
2020-04-08,Alice,Metals,-6670,3.1429806161689595
2020-04-08,Alice,Metals,-1740,3.1461073303382414
2020-04-08,Alice,Metals,4040,3.05608923823757
2020-04-08,Alice,Metals,4120,3.055134576537181
2020-04-08,Alice,Software,-720,19.505641442768937
2020-04-08,Alice,Software,-670,19.506836792021367
2020-04-08,Alice,Software,-790,19.471715301303004
2020-04-08,Alice,StarGems,-20,1329.8624449117235
2020-04-08,Alice,StarGems,-10,1328.0374531390514
2020-04-08,Alice,StarGems,-10,1329.5467978967508
2020-04-08,Alice,StarGems,10,1293.808332342105
2020-04-08,Alice,StarGems,-10,1331.0365424602237
2020-04-08,Alice,StarGems,10,1296.46890301797
2020-04-08,Alice,StarGems,-10,1329.6227978555016
2020-04-08,Alice,Uranium,20,685.5170743658716
2020-04-08,Alice,Uranium,30,685.0750635366757
2020-04-08,Alice,Uranium,-30,703.7438947916369
2020-04-08,Alice,Uranium,-10,704.9916405684838
2020-04-08,Alice,Uranium,30,684.1309792247378
2020-04-08,Bob,Equipment,-2190,7.9515993525367294
2020-04-08,Bob,Equipment,1590,7.872722604436034
2020-04-08,Bob,Equipment,1570,7.866308440600041
2020-04-08,Bob,Medicine,-280,41.95917102372468
2020-04-08,Bob,Medicine,-210,41.922546772408104
2020-04-08,Bob,Medicine,400,40.14608717040756
2020-04-08,Bob,Medicine,170,40.17821862946996
2020-04-08,Bob,Medicine,-370,42.03390622047307
2020-04-08,Bob,Medicine,-210,42.04357190914212
2020-04-08,Bob,Medicine,-390,41.93666838391904
2020-04-08,Bob,Metals,1540,2.6785827320307463
2020-04-08,Bob,Metals,4800,2.682580677535783
2020-04-08,Bob,Metals,700,2.678623652977754
2020-04-08,Bob,Metals,-3130,2.7397666902867432
2020-04-08,Bob,Metals,5260,2.6799898080606455
2020-04-08,Bob,Metals,2760,2.6832841642394105
2020-04-08,Bob,Software,590,18.022205584848834
2020-04-08,Bob,Software,230,18.069539373868885
2020-04-08,Bob,Software,-470,18.393534564310535
2020-04-08,Bob,Software,200,18.046848295575977
2020-04-08,Bob,Software,380,18.073943958763827
2020-04-08,Bob,StarGems,10,816.6355627730221
2020-04-08,Bob,StarGems,10,817.1002371880196
2020-04-08,Bob,StarGems,-10,835.6569562635956
2020-04-08,Bob,StarGems,-10,835.0574749770268
2020-04-08,Bob,StarGems,20,817.5819196847548
2020-04-08,Bob,StarGems,10,816.6677703152924
2020-04-08,Bob,StarGems,10,816.5150365292735
2020-04-08,Bob,Uranium,10,670.1032939933134
2020-04-08,Bob,Uranium,20,669.4919268175775
2020-04-08,Bob,Uranium,20,669.2418911367595
2020-04-08,Bob,Uranium,20,669.2934187867437
2020-04-08,Bob,Uranium,10,668.6394997405718
2020-04-08,Bob,Uranium,-30,683.9360020179457
2020-04-08,Charlie,Equipment,1230,6.403298417836075
2020-04-08,Charlie,Medicine,290,39.479242775352255
2020-04-08,Charlie,Medicine,430,39.47381948681768
2020-04-08,Charlie,Medicine,-330,40.95440351095367
2020-04-08,Charlie,Medicine,-180,40.88820139485923
2020-04-08,Charlie,Medicine,-210,40.98980937416558
2020-04-08,Charlie,Metals,-4180,3.7462531455511887
2020-04-08,Charlie,Metals,-2050,3.742479342927884
2020-04-08,Charlie,Metals,-1730,3.7443354331559657
2020-04-08,Charlie,Metals,-3330,3.747724173038368
2020-04-08,Charlie,Metals,-3510,3.749507540691819
2020-04-08,Charlie,Metals,-6240,3.745032340433353
2020-04-08,Charlie,Metals,370,3.669721421350878
2020-04-08,Charlie,Metals,4660,3.669257515251194
2020-04-08,Charlie,Metals,4600,3.669422803200301
2020-04-08,Charlie,Software,870,17.844779593513334
2020-04-08,Charlie,Software,-360,18.076033105713112
2020-04-08,Charlie,Software,-600,18.078434561767544
2020-04-08,Charlie,Software,-520,18.089241505991016
2020-04-08,Charlie,Software,490,17.870976145082743
2020-04-08,Charlie,Software,650,17.835255183862756
2020-04-08,Charlie,StarGems,-10,1031.4439008050363
2020-04-08,Charlie,StarGems,-20,1029.8483346989472
2020-04-08,Charlie,StarGems,-10,1029.1016216209196
2020-04-08,Charlie,StarGems,10,985.3691867351795
2020-04-08,Charlie,Uranium,-20,505.3958334978511
2020-04-08,Charlie,Uranium,10,486.5473191005125
2020-04-08,Charlie,Uranium,-20,504.7565421477033
2020-04-08,Dana,Equipment,2570,4.455276016363756
2020-04-08,Dana,Equipment,1350,4.441690102096652
2020-04-08,Dana,Equipment,-1920,4.611009993594276
2020-04-08,Dana,Medicine,-300,38.42319756650423
2020-04-08,Dana,Medicine,-290,38.41535764605526
2020-04-08,Dana,Medicine,-130,38.40365113408118
2020-04-08,Dana,Medicine,20,37.558060729212734
2020-04-08,Dana,Medicine,500,37.45854227009318
2020-04-08,Dana,Metals,-3960,3.1860622927132005
2020-04-08,Dana,Metals,-3370,3.1828316907182606
2020-04-08,Dana,Metals,-2080,3.184422108198291
2020-04-08,Dana,Metals,-6280,3.184628589157838
2020-04-08,Dana,Metals,-4650,3.191116701554913
2020-04-08,Dana,Metals,4990,3.076722994621625
2020-04-08,Dana,Metals,2120,3.0779964389384347
2020-04-08,Dana,Software,-540,14.821127783645363
2020-04-08,Dana,Software,-1000,14.839577243809288
2020-04-08,Dana,Software,-650,14.837727375356705
2020-04-08,Dana,Software,-330,14.827909931466953
2020-04-08,Dana,Software,-470,14.817086129377229
2020-04-08,Dana,StarGems,-10,774.3791867611367
2020-04-08,Dana,StarGems,-10,775.7612918899789
2020-04-08,Dana,StarGems,10,747.0983003558025
2020-04-08,Dana,StarGems,10,747.1241191543871
2020-04-08,Dana,Uranium,20,579.1848801531006
2020-04-08,Dana,Uranium,30,577.6049517182229
2020-04-09,Alice,Equipment,-2380,9.38209748560819
2020-04-09,Alice,Equipment,-30,9.404867182885447
2020-04-09,Alice,Equipment,-2630,9.38826680976908
2020-04-09,Alice,Equipment,-2080,9.385028972074851
2020-04-09,Alice,Equipment,500,9.067221968483752
2020-04-09,Alice,Equipment,2050,9.07261714627879
2020-04-09,Alice,Medicine,-200,36.53155762554478
2020-04-09,Alice,Metals,3240,2.2147304434672335
2020-04-09,Alice,Metals,-2240,2.288295845838174
2020-04-09,Alice,Metals,-6180,2.29765984381117
2020-04-09,Alice,Metals,-2260,2.2926376258231924
2020-04-09,Alice,Metals,-2680,2.291889429897843
2020-04-09,Alice,Software,-500,24.845458048276473
2020-04-09,Alice,Software,-720,24.88550068896064
2020-04-09,Alice,Software,690,24.35390086716974
2020-04-09,Alice,Software,640,24.413734628384926
2020-04-09,Alice,Software,-700,24.868527734872234
2020-04-09,Alice,Software,-990,24.90149370738141
2020-04-09,Alice,Software,-590,24.907402606732056
2020-04-09,Alice,StarGems,-10,956.2844783650297
2020-04-09,Alice,StarGems,-10,957.0303971819676
2020-04-09,Alice,StarGems,20,939.4966070305613
2020-04-09,Alice,StarGems,10,939.9356345171044
2020-04-09,Alice,StarGems,-20,955.636135219688
2020-04-09,Alice,StarGems,-20,956.44586515292
2020-04-09,Alice,StarGems,-20,957.3877712287675
2020-04-09,Alice,StarGems,-10,954.6297803157906
2020-04-09,Alice,Uranium,-30,481.55852304538143
2020-04-09,Alice,Uranium,-20,480.96767607298165
2020-04-09,Alice,Uranium,-30,481.1708181797873
2020-04-09,Alice,Uranium,-30,480.62777794499516
2020-04-09,Alice,Uranium,-10,481.2731089657995
2020-04-09,Alice,Uranium,-10,480.6759236483513
2020-04-09,Alice,Uranium,-20,480.38624408685916
2020-04-09,Bob,Equipment,900,7.483470700006474
2020-04-09,Bob,Equipment,1780,7.490758091243667
2020-04-09,Bob,Equipment,1880,7.488884070156963
2020-04-09,Bob,Equipment,1220,7.492088465028241
2020-04-09,Bob,Equipment,1710,7.4858780213290155
2020-04-09,Bob,Medicine,-230,35.16559473413947
2020-04-09,Bob,Medicine,-320,35.208033695148806
2020-04-09,Bob,Medicine,-390,35.12807881192473
2020-04-09,Bob,Medicine,240,34.335622449225426
2020-04-09,Bob,Medicine,-250,35.15754530780284
2020-04-09,Bob,Metals,-4680,2.8356889420749596
2020-04-09,Bob,Metals,-2890,2.838913167317806
2020-04-09,Bob,Metals,-2580,2.8338069976876423
2020-04-09,Bob,Metals,-4420,2.833041468896019
2020-04-09,Bob,Software,-450,13.32970339000637
2020-04-09,Bob,Software,-160,13.343332559355094
2020-04-09,Bob,Software,-630,13.339048154630087
2020-04-09,Bob,StarGems,10,1167.8968042184197
2020-04-09,Bob,StarGems,-10,1207.9357086995128
2020-04-09,Bob,StarGems,-10,1208.9233938848008
2020-04-09,Bob,StarGems,10,1167.0039474988428
2020-04-09,Bob,StarGems,10,1168.814989163872
2020-04-09,Bob,Uranium,-30,581.2571291877493
2020-04-09,Bob,Uranium,20,567.1741939698836
2020-04-09,Bob,Uranium,10,567.2241526086614
2020-04-09,Bob,Uranium,20,566.8290613489237
2020-04-09,Charlie,Equipment,1760,6.30863318200862
2020-04-09,Charlie,Equipment,1280,6.308549166651447
2020-04-09,Charlie,Equipment,-320,6.505448702643801
2020-04-09,Charlie,Equipment,1390,6.327661173069047
2020-04-09,Charlie,Equipment,-970,6.50895849050469
2020-04-09,Charlie,Medicine,-280,40.46318806308124
2020-04-09,Charlie,Medicine,370,39.82250420896417
2020-04-09,Charlie,Medicine,240,39.80287410553712
2020-04-09,Charlie,Medicine,-270,40.48181073422221
2020-04-09,Charlie,Medicine,420,39.800995034881915
2020-04-09,Charlie,Metals,1360,3.5767928392290105
2020-04-09,Charlie,Metals,4610,3.574352990442142
2020-04-09,Charlie,Metals,3010,3.5748627897261582
2020-04-09,Charlie,Metals,530,3.57491771822048
2020-04-09,Charlie,Metals,-5040,3.6418482521303495
2020-04-09,Charlie,Software,-500,18.511454011856838
2020-04-09,Charlie,Software,-420,18.53902323959815
2020-04-09,Charlie,Software,690,18.21187706243642
2020-04-09,Charlie,StarGems,10,1006.9659686961171
2020-04-09,Charlie,StarGems,-10,1028.625965684414
2020-04-09,Charlie,StarGems,10,1006.7692028894555
2020-04-09,Charlie,Uranium,20,483.41766647144755
2020-04-09,Charlie,Uranium,-20,492.8235425657218
2020-04-09,Charlie,Uranium,20,483.2070236684739
2020-04-09,Charlie,Uranium,30,484.1221932476331
2020-04-09,Charlie,Uranium,10,483.9287590776294
2020-04-09,Charlie,Uranium,20,483.62768040160944
2020-04-09,Charlie,Uranium,20,483.96217222441675
2020-04-09,Dana,Equipment,1230,4.432836165384549
2020-04-09,Dana,Equipment,2240,4.4404086670825205
2020-04-09,Dana,Equipment,-680,4.469816866044733
2020-04-09,Dana,Equipment,2540,4.444661015465889
2020-04-09,Dana,Equipment,1490,4.43103860844724
2020-04-09,Dana,Medicine,150,38.90700041787243
2020-04-09,Dana,Medicine,40,38.97126434302649
2020-04-09,Dana,Medicine,250,39.003736268619726
2020-04-09,Dana,Medicine,220,38.938769103175474
2020-04-09,Dana,Metals,2490,3.105146273377215
2020-04-09,Dana,Metals,1970,3.107514830298411
2020-04-09,Dana,Metals,1390,3.1044896015537073
2020-04-09,Dana,Metals,2450,3.106770509512476
2020-04-09,Dana,Metals,4700,3.1098956116392
2020-04-09,Dana,Software,580,14.249272981609897
2020-04-09,Dana,Software,-210,14.694279841181384
2020-04-09,Dana,StarGems,10,716.8459771394654
2020-04-09,Dana,StarGems,10,718.4287686507853
2020-04-09,Dana,StarGems,10,717.5359641714973
